"","id","lon","lat","n_building"
"7738",7738,-105.411992644129,40.3011825430964,0
"7739",7739,-105.410815975384,40.301186727262,0
"7740",7740,-105.409639306392,40.301190899461,0
"7741",7741,-105.408462637155,40.3011950596932,0
"7742",7742,-105.407285967674,40.3011992079588,0
"7743",7743,-105.406109297948,40.3012033442576,0
"7744",7744,-105.637326665241,40.3009408995771,0
"7745",7745,-105.636150043092,40.3009473753817,0
"7746",7746,-105.634973420563,40.3009538392211,0
"7747",7747,-105.633796797653,40.3009602910953,0
"7748",7748,-105.632620174364,40.3009667310042,0
"7749",7749,-105.631443550695,40.3009731589478,0
"7750",7750,-105.630266926648,40.3009795749262,0
"7751",7751,-105.629090302224,40.3009859789393,0
"7752",7752,-105.627913677422,40.300992370987,0
"7753",7753,-105.626737052245,40.3009987510695,0
"7754",7754,-105.625560426692,40.3010051191867,0
"7755",7755,-105.624383800764,40.3010114753385,0
"7756",7756,-105.623207174462,40.3010178195249,0
"7757",7757,-105.622030547786,40.301024151746,0
"7758",7758,-105.620853920738,40.3010304720018,0
"7759",7759,-105.619677293318,40.3010367802921,0
"7760",7760,-105.618500665527,40.3010430766171,0
"7761",7761,-105.617324037365,40.3010493609767,0
"7762",7762,-105.616147408833,40.3010556333708,0
"7763",7763,-105.614970779932,40.3010618937996,0
"7764",7764,-105.613794150662,40.3010681422629,0
"7765",7765,-105.612617521025,40.3010743787608,0
"7766",7766,-105.611440891021,40.3010806032932,0
"7767",7767,-105.61026426065,40.3010868158601,0
"7768",7768,-105.609087629914,40.3010930164616,0
"7769",7769,-105.607910998813,40.3010992050976,0
"7770",7770,-105.606734367348,40.301105381768,0
"7771",7771,-105.605557735519,40.301111546473,0
"7772",7772,-105.604381103327,40.3011176992125,0
"7773",7773,-105.603204470773,40.3011238399864,0
"7774",7774,-105.602027837858,40.3011299687948,0
"7775",7775,-105.600851204582,40.3011360856376,0
"7776",7776,-105.599674570946,40.3011421905149,0
"7777",7777,-105.598497936951,40.3011482834266,0
"7778",7778,-105.597321302597,40.3011543643727,0
"7779",7779,-105.596144667885,40.3011604333532,0
"7780",7780,-105.594968032816,40.3011664903681,0
"7781",7781,-105.593791397391,40.3011725354174,0
"7782",7782,-105.59261476161,40.3011785685011,0
"7783",7783,-105.591438125474,40.3011845896191,0
"7784",7784,-105.590261488983,40.3011905987715,0
"7785",7785,-105.589084852139,40.3011965959582,0
"7786",7786,-105.587908214942,40.3012025811793,0
"7787",7787,-105.586731577392,40.3012085544346,0
"7788",7788,-105.585554939491,40.3012145157243,0
"7789",7789,-105.584378301239,40.3012204650483,0
"7790",7790,-105.583201662637,40.3012264024066,0
"7791",7791,-105.582025023686,40.3012323277991,0
"7792",7792,-105.580848384386,40.301238241226,0
"7793",7793,-105.579671744738,40.3012441426871,0
"7794",7794,-105.578495104742,40.3012500321824,0
"7795",7795,-105.5773184644,40.301255909712,0
"7796",7796,-105.576141823712,40.3012617752758,0
"7797",7797,-105.574965182679,40.3012676288738,0
"7798",7798,-105.573788541302,40.301273470506,0
"7799",7799,-105.57261189958,40.3012793001724,0
"7800",7800,-105.571435257516,40.301285117873,0
"7801",7801,-105.570258615109,40.3012909236078,0
"7802",7802,-105.56908197236,40.3012967173768,0
"7803",7803,-105.567905329271,40.3013024991799,0
"7804",7804,-105.566728685841,40.3013082690171,0
"7805",7805,-105.565552042071,40.3013140268885,0
"7806",7806,-105.564375397963,40.301319772794,0
"7807",7807,-105.563198753517,40.3013255067336,0
"7808",7808,-105.562022108733,40.3013312287074,0
"7809",7809,-105.560845463612,40.3013369387152,0
"7810",7810,-105.559668818156,40.3013426367571,0
"7811",7811,-105.558492172364,40.3013483228331,0
"7812",7812,-105.557315526237,40.3013539969432,0
"7813",7813,-105.556138879777,40.3013596590873,0
"7814",7814,-105.554962232983,40.3013653092654,0
"7815",7815,-105.553785585857,40.3013709474776,0
"7816",7816,-105.552608938399,40.3013765737238,0
"7817",7817,-105.55143229061,40.3013821880041,0
"7818",7818,-105.55025564249,40.3013877903183,0
"7819",7819,-105.549078994041,40.3013933806665,0
"7820",7820,-105.547902345263,40.3013989590488,0
"7821",7821,-105.546725696156,40.301404525465,0
"7822",7822,-105.545549046722,40.3014100799152,0
"7823",7823,-105.544372396961,40.3014156223993,0
"7824",7824,-105.543195746874,40.3014211529174,0
"7825",7825,-105.542019096461,40.3014266714694,0
"7826",7826,-105.540842445724,40.3014321780553,0
"7827",7827,-105.539665794663,40.3014376726752,0
"7828",7828,-105.538489143278,40.301443155329,0
"7829",7829,-105.53731249157,40.3014486260166,0
"7830",7830,-105.536135839541,40.3014540847382,0
"7831",7831,-105.534959187191,40.3014595314936,0
"7832",7832,-105.533782534519,40.3014649662829,0
"7833",7833,-105.532605881528,40.3014703891061,0
"7834",7834,-105.531429228218,40.3014757999631,0
"7835",7835,-105.53025257459,40.301481198854,0
"7836",7836,-105.529075920644,40.3014865857787,0
"7837",7837,-105.527899266381,40.3014919607373,0
"7838",7838,-105.526722611801,40.3014973237296,0
"7839",7839,-105.525545956906,40.3015026747557,0
"7840",7840,-105.524369301696,40.3015080138157,0
"7841",7841,-105.523192646172,40.3015133409094,0
"7842",7842,-105.522015990334,40.3015186560369,0
"7843",7843,-105.520839334184,40.3015239591982,0
"7844",7844,-105.519662677721,40.3015292503932,0
"7845",7845,-105.518486020948,40.301534529622,0
"7846",7846,-105.517309363863,40.3015397968845,0
"7847",7847,-105.516132706469,40.3015450521808,0
"7848",7848,-105.514956048765,40.3015502955107,0
"7849",7849,-105.513779390753,40.3015555268744,0
"7850",7850,-105.512602732432,40.3015607462718,0
"7851",7851,-105.511426073805,40.3015659537029,0
"7852",7852,-105.510249414871,40.3015711491676,0
"7853",7853,-105.509072755632,40.3015763326661,0
"7854",7854,-105.507896096088,40.3015815041982,0
"7855",7855,-105.506719436239,40.301586663764,0
"7856",7856,-105.505542776087,40.3015918113634,0
"7857",7857,-105.504366115631,40.3015969469964,0
"7858",7858,-105.503189454874,40.3016020706631,0
"7859",7859,-105.502012793815,40.3016071823634,0
"7860",7860,-105.500836132455,40.3016122820973,0
"7861",7861,-105.499659470795,40.3016173698649,0
"7862",7862,-105.498482808836,40.301622445666,0
"7863",7863,-105.497306146578,40.3016275095007,0
"7864",7864,-105.496129484022,40.301632561369,0
"7865",7865,-105.494952821169,40.3016376012708,0
"7866",7866,-105.493776158019,40.3016426292062,0
"7867",7867,-105.492599494574,40.3016476451752,0
"7868",7868,-105.491422830833,40.3016526491777,0
"7869",7869,-105.490246166798,40.3016576412137,0
"7870",7870,-105.489069502469,40.3016626212833,0
"7871",7871,-105.487892837847,40.3016675893863,0
"7872",7872,-105.486716172932,40.3016725455229,0
"7873",7873,-105.485539507726,40.301677489693,0
"7874",7874,-105.484362842229,40.3016824218966,0
"7875",7875,-105.483186176442,40.3016873421336,0
"7876",7876,-105.482009510366,40.3016922504041,0
"7877",7877,-105.480832844,40.3016971467081,0
"7878",7878,-105.479656177347,40.3017020310456,0
"7879",7879,-105.478479510406,40.3017069034164,0
"7880",7880,-105.477302843178,40.3017117638208,0
"7881",7881,-105.476126175665,40.3017166122585,0
"7882",7882,-105.474949507866,40.3017214487297,0
"7883",7883,-105.473772839782,40.3017262732343,0
"7884",7884,-105.472596171415,40.3017310857723,0
"7885",7885,-105.471419502764,40.3017358863437,0
"7886",7886,-105.470242833831,40.3017406749484,0
"7887",7887,-105.469066164617,40.3017454515866,0
"7888",7888,-105.467889495121,40.3017502162581,0
"7889",7889,-105.466712825345,40.301754968963,0
"7890",7890,-105.465536155289,40.3017597097013,0
"7891",7891,-105.464359484954,40.3017644384728,0
"7892",7892,-105.463182814341,40.3017691552778,0
"7893",7893,-105.462006143451,40.301773860116,0
"7894",7894,-105.460829472283,40.3017785529876,0
"7895",7895,-105.45965280084,40.3017832338925,0
"7896",7896,-105.458476129121,40.3017879028307,0
"7897",7897,-105.457299457127,40.3017925598021,0
"7898",7898,-105.45612278486,40.3017972048069,0
"7899",7899,-105.454946112319,40.301801837845,0
"7900",7900,-105.453769439505,40.3018064589163,0
"7901",7901,-105.45259276642,40.3018110680209,0
"7902",7902,-105.451416093063,40.3018156651587,0
"7903",7903,-105.450239419436,40.3018202503298,0
"7904",7904,-105.449062745539,40.3018248235342,0
"7905",7905,-105.447886071373,40.3018293847717,0
"7906",7906,-105.446709396939,40.3018339340425,0
"7907",7907,-105.445532722237,40.3018384713465,0
"7908",7908,-105.444356047268,40.3018429966837,0
"7909",7909,-105.443179372033,40.3018475100542,0
"7910",7910,-105.442002696532,40.3018520114578,0
"7911",7911,-105.440826020767,40.3018565008945,0
"7912",7912,-105.439649344737,40.3018609783645,0
"7913",7913,-105.438472668444,40.3018654438676,0
"7914",7914,-105.437295991888,40.3018698974039,0
"7915",7915,-105.43611931507,40.3018743389734,0
"7916",7916,-105.434942637991,40.301878768576,0
"7917",7917,-105.433765960651,40.3018831862117,0
"7918",7918,-105.432589283051,40.3018875918806,0
"7919",7919,-105.431412605193,40.3018919855825,0
"7920",7920,-105.430235927075,40.3018963673176,0
"7921",7921,-105.4290592487,40.3019007370858,0
"7922",7922,-105.427882570068,40.3019050948871,0
"7923",7923,-105.426705891179,40.3019094407215,0
"7924",7924,-105.425529212035,40.301913774589,0
"7925",7925,-105.424352532635,40.3019180964895,0
"7926",7926,-105.423175852982,40.3019224064232,0
"7927",7927,-105.421999173074,40.3019267043898,0
"7928",7928,-105.420822492914,40.3019309903896,0
"7929",7929,-105.419645812502,40.3019352644223,0
"7930",7930,-105.418469131839,40.3019395264882,0
"7931",7931,-105.417292450924,40.301943776587,0
"7932",7932,-105.41611576976,40.3019480147189,0
"7933",7933,-105.414939088346,40.3019522408837,0
"7934",7934,-105.413762406684,40.3019564550817,0
"7935",7935,-105.412585724773,40.3019606573125,0
"7936",7936,-105.411409042616,40.3019648475764,0
"7937",7937,-105.410232360212,40.3019690258733,0
"7938",7938,-105.409055677562,40.3019731922032,0
"7939",7939,-105.407878994667,40.301977346566,0
"7940",7940,-105.406702311528,40.3019814889618,0
"7941",7941,-105.405525628145,40.3019856193905,0
"7942",7942,-105.404348944519,40.3019897378522,0
"7943",7943,-105.637922314646,40.3017178398131,0
"7944",7944,-105.636745679155,40.3017243217781,0
"7945",7945,-105.635569043282,40.3017307917776,0
"7946",7946,-105.634392407029,40.3017372498115,0
"7947",7947,-105.633215770396,40.3017436958798,0
"7948",7948,-105.632039133383,40.3017501299825,0
"7949",7949,-105.630862495992,40.3017565521196,0
"7950",7950,-105.629685858223,40.3017629622911,0
"7951",7951,-105.628509220076,40.301769360497,0
"7952",7952,-105.627332581553,40.3017757467372,0
"7953",7953,-105.626155942654,40.3017821210119,0
"7954",7954,-105.62497930338,40.3017884833208,0
"7955",7955,-105.623802663731,40.3017948336641,0
"7956",7956,-105.622626023708,40.3018011720417,0
"7957",7957,-105.621449383313,40.3018074984536,0
"7958",7958,-105.620272742545,40.3018138128998,0
"7959",7959,-105.619096101406,40.3018201153803,0
"7960",7960,-105.617919459895,40.3018264058951,0
"7961",7961,-105.616742818014,40.3018326844442,0
"7962",7962,-105.615566175764,40.3018389510275,0
"7963",7963,-105.614389533145,40.301845205645,0
"7964",7964,-105.613212890158,40.3018514482968,0
"7965",7965,-105.612036246803,40.3018576789828,0
"7966",7966,-105.610859603082,40.301863897703,0
"7967",7967,-105.609682958995,40.3018701044574,0
"7968",7968,-105.608506314542,40.3018762992461,0
"7969",7969,-105.607329669725,40.3018824820688,0
"7970",7970,-105.606153024544,40.3018886529258,0
"7971",7971,-105.604976379,40.3018948118169,0
"7972",7972,-105.603799733093,40.3019009587422,0
"7973",7973,-105.602623086824,40.3019070937016,0
"7974",7974,-105.601446440195,40.3019132166951,0
"7975",7975,-105.600269793205,40.3019193277227,0
"7976",7976,-105.599093145855,40.3019254267845,0
"7977",7977,-105.597916498146,40.3019315138803,0
"7978",7978,-105.596739850079,40.3019375890102,0
"7979",7979,-105.595563201655,40.3019436521742,0
"7980",7980,-105.594386552874,40.3019497033722,0
"7981",7981,-105.593209903736,40.3019557426043,0
"7982",7982,-105.592033254244,40.3019617698705,0
"7983",7983,-105.590856604396,40.3019677851706,0
"7984",7984,-105.589679954194,40.3019737885048,0
"7985",7985,-105.58850330364,40.301979779873,0
"7986",7986,-105.587326652732,40.3019857592752,0
"7987",7987,-105.586150001473,40.3019917267114,0
"7988",7988,-105.584973349862,40.3019976821816,0
"7989",7989,-105.583796697901,40.3020036256857,0
"7990",7990,-105.58262004559,40.3020095572238,0
"7991",7991,-105.58144339293,40.3020154767958,0
"7992",7992,-105.580266739921,40.3020213844018,0
"7993",7993,-105.579090086565,40.3020272800416,0
"7994",7994,-105.577913432862,40.3020331637154,0
"7995",7995,-105.576736778813,40.3020390354232,0
"7996",7996,-105.575560124418,40.3020448951648,0
"7997",7997,-105.574383469678,40.3020507429402,0
"7998",7998,-105.573206814594,40.3020565787496,0
"7999",7999,-105.572030159167,40.3020624025928,0
"8000",8000,-105.570853503397,40.3020682144699,0
"8001",8001,-105.569676847284,40.3020740143808,0
"8002",8002,-105.568500190831,40.3020798023256,0
"8003",8003,-105.567323534037,40.3020855783041,0
"8004",8004,-105.566146876903,40.3020913423165,0
"8005",8005,-105.564970219429,40.3020970943627,0
"8006",8006,-105.563793561618,40.3021028344427,0
"8007",8007,-105.562616903468,40.3021085625565,0
"8008",8008,-105.561440244981,40.302114278704,0
"8009",8009,-105.560263586158,40.3021199828853,0
"8010",8010,-105.559086926999,40.3021256751004,0
"8011",8011,-105.557910267505,40.3021313553492,0
"8012",8012,-105.556733607677,40.3021370236317,0
"8013",8013,-105.555556947516,40.302142679948,0
"8014",8014,-105.554380287021,40.3021483242979,0
"8015",8015,-105.553203626194,40.3021539566816,0
"8016",8016,-105.552026965036,40.302159577099,0
"8017",8017,-105.550850303547,40.30216518555,0
"8018",8018,-105.549673641728,40.3021707820347,0
"8019",8019,-105.548496979579,40.3021763665531,0
"8020",8020,-105.547320317102,40.3021819391051,0
"8021",8021,-105.546143654297,40.3021874996908,0
"8022",8022,-105.544966991165,40.3021930483101,0
"8023",8023,-105.543790327706,40.3021985849631,0
"8024",8024,-105.542613663922,40.3022041096496,0
"8025",8025,-105.541436999812,40.3022096223698,0
"8026",8026,-105.540260335378,40.3022151231235,0
"8027",8027,-105.53908367062,40.3022206119109,0
"8028",8028,-105.537907005539,40.3022260887318,0
"8029",8029,-105.536730340136,40.3022315535863,0
"8030",8030,-105.535553674411,40.3022370064743,0
"8031",8031,-105.534377008365,40.3022424473959,0
"8032",8032,-105.533200341999,40.302247876351,0
"8033",8033,-105.532023675314,40.3022532933397,0
"8034",8034,-105.53084700831,40.3022586983619,0
"8035",8035,-105.529670340987,40.3022640914175,0
"8036",8036,-105.528493673348,40.3022694725067,0
"8037",8037,-105.527317005392,40.3022748416294,0
"8038",8038,-105.526140337119,40.3022801987856,0
"8039",8039,-105.524963668532,40.3022855439752,0
"8040",8040,-105.52378699963,40.3022908771983,0
"8041",8041,-105.522610330414,40.3022961984548,0
"8042",8042,-105.521433660885,40.3023015077448,0
"8043",8043,-105.520256991043,40.3023068050683,0
"8044",8044,-105.51908032089,40.3023120904251,0
"8045",8045,-105.517903650426,40.3023173638154,0
"8046",8046,-105.516726979651,40.302322625239,0
"8047",8047,-105.515550308567,40.3023278746961,0
"8048",8048,-105.514373637174,40.3023331121866,0
"8049",8049,-105.513196965473,40.3023383377104,0
"8050",8050,-105.512020293464,40.3023435512676,0
"8051",8051,-105.510843621148,40.3023487528582,0
"8052",8052,-105.509666948526,40.3023539424821,0
"8053",8053,-105.508490275599,40.3023591201394,0
"8054",8054,-105.507313602368,40.30236428583,0
"8055",8055,-105.506136928832,40.3023694395539,0
"8056",8056,-105.504960254993,40.3023745813112,0
"8057",8057,-105.503783580851,40.3023797111017,0
"8058",8058,-105.502606906408,40.3023848289256,0
"8059",8059,-105.501430231663,40.3023899347827,0
"8060",8060,-105.500253556618,40.3023950286731,0
"8061",8061,-105.499076881273,40.3024001105968,0
"8062",8062,-105.497900205629,40.3024051805537,0
"8063",8063,-105.496723529687,40.302410238544,0
"8064",8064,-105.495546853447,40.3024152845674,0
"8065",8065,-105.49437017691,40.3024203186241,0
"8066",8066,-105.493193500077,40.302425340714,0
"8067",8067,-105.492016822949,40.3024303508371,0
"8068",8068,-105.490840145525,40.3024353489934,0
"8069",8069,-105.489663467808,40.302440335183,0
"8070",8070,-105.488486789797,40.3024453094057,0
"8071",8071,-105.487310111494,40.3024502716616,0
"8072",8072,-105.486133432898,40.3024552219507,0
"8073",8073,-105.484956754011,40.302460160273,0
"8074",8074,-105.483780074834,40.3024650866284,0
"8075",8075,-105.482603395366,40.3024700010169,0
"8076",8076,-105.48142671561,40.3024749034386,0
"8077",8077,-105.480250035565,40.3024797938934,0
"8078",8078,-105.479073355232,40.3024846723814,0
"8079",8079,-105.477896674612,40.3024895389025,0
"8080",8080,-105.476719993706,40.3024943934566,0
"8081",8081,-105.475543312515,40.3024992360439,0
"8082",8082,-105.474366631038,40.3025040666643,0
"8083",8083,-105.473189949277,40.3025088853177,0
"8084",8084,-105.472013267232,40.3025136920042,0
"8085",8085,-105.470836584905,40.3025184867238,0
"8086",8086,-105.469659902295,40.3025232694764,0
"8087",8087,-105.468483219405,40.3025280402621,0
"8088",8088,-105.467306536233,40.3025327990808,0
"8089",8089,-105.466129852781,40.3025375459325,0
"8090",8090,-105.46495316905,40.3025422808173,0
"8091",8091,-105.463776485041,40.3025470037351,0
"8092",8092,-105.462599800753,40.3025517146858,0
"8093",8093,-105.461423116189,40.3025564136696,0
"8094",8094,-105.460246431348,40.3025611006864,0
"8095",8095,-105.459069746231,40.3025657757361,0
"8096",8096,-105.457893060839,40.3025704388189,0
"8097",8097,-105.456716375172,40.3025750899345,0
"8098",8098,-105.455539689232,40.3025797290832,0
"8099",8099,-105.454363003019,40.3025843562648,0
"8100",8100,-105.453186316534,40.3025889714793,0
"8101",8101,-105.452009629777,40.3025935747268,0
"8102",8102,-105.45083294275,40.3025981660071,0
"8103",8103,-105.449656255452,40.3026027453204,0
"8104",8104,-105.448479567885,40.3026073126666,0
"8105",8105,-105.447302880049,40.3026118680457,0
"8106",8106,-105.446126191945,40.3026164114577,0
"8107",8107,-105.444949503574,40.3026209429026,0
"8108",8108,-105.443772814936,40.3026254623804,0
"8109",8109,-105.442596126032,40.302629969891,0
"8110",8110,-105.441419436863,40.3026344654345,0
"8111",8111,-105.440242747429,40.3026389490108,0
"8112",8112,-105.439066057732,40.30264342062,0
"8113",8113,-105.437889367772,40.302647880262,0
"8114",8114,-105.436712677549,40.3026523279369,0
"8115",8115,-105.435535987064,40.3026567636445,0
"8116",8116,-105.434359296319,40.302661187385,0
"8117",8117,-105.433182605313,40.3026655991583,0
"8118",8118,-105.432005914048,40.3026699989644,0
"8119",8119,-105.430829222524,40.3026743868032,0
"8120",8120,-105.429652530741,40.3026787626749,0
"8121",8121,-105.428475838702,40.3026831265793,0
"8122",8122,-105.427299146405,40.3026874785165,0
"8123",8123,-105.426122453853,40.3026918184864,0
"8124",8124,-105.424945761045,40.3026961464891,0
"8125",8125,-105.423769067982,40.3027004625246,0
"8126",8126,-105.422592374666,40.3027047665928,0
"8127",8127,-105.421415681096,40.3027090586937,0
"8128",8128,-105.420238987274,40.3027133388273,0
"8129",8129,-105.4190622932,40.3027176069937,0
"8130",8130,-105.417885598875,40.3027218631927,0
"8131",8131,-105.416708904299,40.3027261074245,0
"8132",8132,-105.415532209474,40.3027303396889,0
"8133",8133,-105.4143555144,40.302734559986,0
"8134",8134,-105.413178819077,40.3027387683158,0
"8135",8135,-105.412002123507,40.3027429646783,0
"8136",8136,-105.41082542769,40.3027471490735,0
"8137",8137,-105.409648731627,40.3027513215012,0
"8138",8138,-105.408472035318,40.3027554819617,0
"8139",8139,-105.407295338765,40.3027596304548,0
"8140",8140,-105.406118641968,40.3027637669805,0
"8141",8141,-105.404941944927,40.3027678915388,0
"8142",8142,-105.403765247643,40.3027720041298,0
"8143",8143,-105.638517977775,40.3024947767732,0
"8144",8144,-105.637341328941,40.3025012648989,0
"8145",8145,-105.636164679726,40.3025077410587,0
"8146",8146,-105.634988030129,40.3025142052527,0
"8147",8147,-105.633811380152,40.3025206574807,0
"8148",8148,-105.632634729795,40.3025270977428,0
"8149",8149,-105.631458079059,40.302533526039,0
"8150",8150,-105.630281427944,40.3025399423693,0
"8151",8151,-105.629104776452,40.3025463467336,0
"8152",8152,-105.627928124583,40.302552739132,0
"8153",8153,-105.626751472337,40.3025591195644,0
"8154",8154,-105.625574819717,40.3025654880308,0
"8155",8155,-105.624398166721,40.3025718445313,0
"8156",8156,-105.623221513351,40.3025781890657,0
"8157",8157,-105.622044859608,40.3025845216341,0
"8158",8158,-105.620868205492,40.3025908422365,0
"8159",8159,-105.619691551004,40.3025971508729,0
"8160",8160,-105.618514896145,40.3026034475432,0
"8161",8161,-105.617338240915,40.3026097322475,0
"8162",8162,-105.616161585315,40.3026160049857,0
"8163",8163,-105.614984929346,40.3026222657578,0
"8164",8164,-105.613808273008,40.3026285145638,0
"8165",8165,-105.612631616303,40.3026347514037,0
"8166",8166,-105.611454959231,40.3026409762776,0
"8167",8167,-105.610278301792,40.3026471891852,0
"8168",8168,-105.609101643988,40.3026533901268,0
"8169",8169,-105.607924985818,40.3026595791022,0
"8170",8170,-105.606748327285,40.3026657561115,0
"8171",8171,-105.605571668387,40.3026719211546,0
"8172",8172,-105.604395009127,40.3026780742315,0
"8173",8173,-105.603218349505,40.3026842153423,0
"8174",8174,-105.602041689522,40.3026903444868,0
"8175",8175,-105.600865029177,40.3026964616651,0
"8176",8176,-105.599688368473,40.3027025668772,0
"8177",8177,-105.598511707409,40.3027086601231,0
"8178",8178,-105.597335045987,40.3027147414028,0
"8179",8179,-105.596158384206,40.3027208107162,0
"8180",8180,-105.594981722069,40.3027268680633,0
"8181",8181,-105.593805059575,40.3027329134442,0
"8182",8182,-105.592628396725,40.3027389468587,0
"8183",8183,-105.59145173352,40.302744968307,0
"8184",8184,-105.590275069961,40.302750977789,0
"8185",8185,-105.589098406048,40.3027569753046,0
"8186",8186,-105.587921741782,40.302762960854,0
"8187",8187,-105.586745077164,40.302768934437,0
"8188",8188,-105.585568412194,40.3027748960537,0
"8189",8189,-105.584391746873,40.302780845704,0
"8190",8190,-105.583215081203,40.3027867833879,0
"8191",8191,-105.582038415182,40.3027927091054,0
"8192",8192,-105.580861748813,40.3027986228566,0
"8193",8193,-105.579685082096,40.3028045246414,0
"8194",8194,-105.578508415032,40.3028104144598,0
"8195",8195,-105.577331747621,40.3028162923117,0
"8196",8196,-105.576155079864,40.3028221581972,0
"8197",8197,-105.574978411761,40.3028280121163,0
"8198",8198,-105.573801743315,40.3028338540689,0
"8199",8199,-105.572625074524,40.3028396840551,0
"8200",8200,-105.57144840539,40.3028455020748,0
"8201",8201,-105.570271735914,40.302851308128,0
"8202",8202,-105.569095066096,40.3028571022148,0
"8203",8203,-105.567918395938,40.302862884335,0
"8204",8204,-105.566741725438,40.3028686544887,0
"8205",8205,-105.5655650546,40.3028744126759,0
"8206",8206,-105.564388383422,40.3028801588966,0
"8207",8207,-105.563211711906,40.3028858931507,0
"8208",8208,-105.562035040053,40.3028916154383,0
"8209",8209,-105.560858367863,40.3028973257593,0
"8210",8210,-105.559681695337,40.3029030241138,0
"8211",8211,-105.558505022476,40.3029087105016,0
"8212",8212,-105.557328349279,40.3029143849229,0
"8213",8213,-105.556151675749,40.3029200473776,0
"8214",8214,-105.554975001886,40.3029256978656,0
"8215",8215,-105.55379832769,40.3029313363871,0
"8216",8216,-105.552621653163,40.3029369629419,0
"8217",8217,-105.551444978304,40.3029425775301,0
"8218",8218,-105.550268303114,40.3029481801516,0
"8219",8219,-105.549091627595,40.3029537708065,0
"8220",8220,-105.547914951748,40.3029593494947,0
"8221",8221,-105.546738275571,40.3029649162162,0
"8222",8222,-105.545561599067,40.302970470971,0
"8223",8223,-105.544384922236,40.3029760137591,0
"8224",8224,-105.543208245079,40.3029815445806,0
"8225",8225,-105.542031567597,40.3029870634353,0
"8226",8226,-105.54085488979,40.3029925703232,0
"8227",8227,-105.539678211658,40.3029980652445,0
"8228",8228,-105.538501533204,40.303003548199,0
"8229",8229,-105.537324854426,40.3030090191867,0
"8230",8230,-105.536148175327,40.3030144782077,0
"8231",8231,-105.534971495906,40.3030199252619,0
"8232",8232,-105.533794816165,40.3030253603493,0
"8233",8233,-105.532618136104,40.3030307834699,0
"8234",8234,-105.531441455724,40.3030361946237,0
"8235",8235,-105.530264775025,40.3030415938107,0
"8236",8236,-105.529088094009,40.3030469810309,0
"8237",8237,-105.527911412675,40.3030523562842,0
"8238",8238,-105.526734731025,40.3030577195707,0
"8239",8239,-105.52555804906,40.3030630708904,0
"8240",8240,-105.52438136678,40.3030684102431,0
"8241",8241,-105.523204684185,40.3030737376291,0
"8242",8242,-105.522028001277,40.3030790530481,0
"8243",8243,-105.520851318056,40.3030843565002,0
"8244",8244,-105.519674634523,40.3030896479855,0
"8245",8245,-105.518497950679,40.3030949275038,0
"8246",8246,-105.517321266524,40.3031001950553,0
"8247",8247,-105.516144582059,40.3031054506398,0
"8248",8248,-105.514967897285,40.3031106942573,0
"8249",8249,-105.513791212202,40.303115925908,0
"8250",8250,-105.512614526811,40.3031211455916,0
"8251",8251,-105.511437841113,40.3031263533083,0
"8252",8252,-105.510261155109,40.3031315490581,0
"8253",8253,-105.509084468799,40.3031367328408,0
"8254",8254,-105.507907782184,40.3031419046566,0
"8255",8255,-105.506731095264,40.3031470645054,0
"8256",8256,-105.505554408041,40.3031522123871,0
"8257",8257,-105.504377720515,40.3031573483019,0
"8258",8258,-105.503201032687,40.3031624722496,0
"8259",8259,-105.502024344557,40.3031675842303,0
"8260",8260,-105.500847656126,40.3031726842439,0
"8261",8261,-105.499670967395,40.3031777722905,0
"8262",8262,-105.498494278365,40.30318284837,0
"8263",8263,-105.497317589036,40.3031879124824,0
"8264",8264,-105.496140899409,40.3031929646278,0
"8265",8265,-105.494964209485,40.3031980048061,0
"8266",8266,-105.493787519264,40.3032030330173,0
"8267",8267,-105.492610828748,40.3032080492614,0
"8268",8268,-105.491434137936,40.3032130535384,0
"8269",8269,-105.49025744683,40.3032180458482,0
"8270",8270,-105.48908075543,40.3032230261909,0
"8271",8271,-105.487904063736,40.3032279945665,0
"8272",8272,-105.486727371751,40.3032329509749,0
"8273",8273,-105.485550679474,40.3032378954162,0
"8274",8274,-105.484373986906,40.3032428278903,0
"8275",8275,-105.483197294047,40.3032477483972,0
"8276",8276,-105.482020600899,40.3032526569369,0
"8277",8277,-105.480843907463,40.3032575535095,0
"8278",8278,-105.479667213738,40.3032624381148,0
"8279",8279,-105.478490519725,40.303267310753,0
"8280",8280,-105.477313825426,40.3032721714239,0
"8281",8281,-105.476137130841,40.3032770201276,0
"8282",8282,-105.474960435971,40.303281856864,0
"8283",8283,-105.473783740816,40.3032866816332,0
"8284",8284,-105.472607045377,40.3032914944352,0
"8285",8285,-105.471430349655,40.3032962952699,0
"8286",8286,-105.470253653651,40.3033010841373,0
"8287",8287,-105.469076957364,40.3033058610375,0
"8288",8288,-105.467900260797,40.3033106259703,0
"8289",8289,-105.466723563949,40.3033153789359,0
"8290",8290,-105.465546866822,40.3033201199342,0
"8291",8291,-105.464370169415,40.3033248489651,0
"8292",8292,-105.463193471731,40.3033295660288,0
"8293",8293,-105.462016773768,40.3033342711251,0
"8294",8294,-105.460840075529,40.303338964254,0
"8295",8295,-105.459663377014,40.3033436454157,0
"8296",8296,-105.458486678223,40.30334831461,0
"8297",8297,-105.457309979158,40.3033529718369,0
"8298",8298,-105.456133279819,40.3033576170964,0
"8299",8299,-105.454956580206,40.3033622503886,0
